foodId,foodName,calories,protein,fat,carbs
04C10116,"Olaj, az olíva- vagy repceolaj kivételével, otthoni hús-, hal-, baromfi- és száraz főtt zöldségreceptekhez",884,0,100,0
04D10048,"Olaj, tovább nem definiálva, nedvesen főtt zöldségreceptekhez",884,0,100,0
04D10040,Disznózsír,885,0.2,100,0
04B20091,"Zsíros, kereskedelmi, állati zsiradék (omlós tésztákhoz, pitealapokhoz, tortákhoz és flanokhoz)",885,0.2,100,0
04B20094,"Rövidítő, kereskedelmi, állati és növényi zsiradék keveréke (süteményekhez, muffinokhoz, omlós tésztákhoz és kekszekhez)",713,0.6,80,0.8
04B20089,"Zsír, kereskedelmi, növényi zsír (kenyérhez, zsemléhez és élesztős tésztákhoz)",884,0,100,0
04B20092,"Zsír, kereskedelmi, növényi zsiradék (pelyhes tésztákhoz, pite tetejéhez, kolbásztekercsekhez és dánokhoz)",707,0,80,0
04B20093,"Zsír, kereskedelmi, növényi zsír (bevonókhoz, krémekhez, cukormázokhoz, édességekhez és töltelékekhez)",884,0.2,99.9,0
04D10041,Faggyú,811,0,86.7,11
03A10076,"Tojás, csirke, egész, omega-3 többszörösen telítetlen zsírsavakkal dúsított, nyersen",105,12.4,6,0.3
03A10086,"Tojás, csirke, egész, omega-3 többszörösen telítetlen zsírsavakkal dúsított, főtt",107,12.7,6.1,0.3
03A10075,"Tojás, csirke, egészben, nyersen",127,12.6,8.5,0.3
03A10104,"Tojás, csirke, egész, sült, hozzáadott zsír nélkül",139,13.7,9.2,0.3
03A10136,"Tojás, csirke, egész, sült, hozzáadott zsiradék, további meghatározása nélkül",175,13,13.7,0.3
03A10077,"Tojás, csirke, egészben, keményre főzve",139,12.4,9.5,0.7
03B10078,"Tojás, csirke, egészben, keményre főzve, majonézzel pépesítve",201,11.1,16.9,0.9
03A10110,"Tojás, csirke, egész, currys",227,10.1,19.6,2.4
03A10078,"Tojás, csirke, egészben, buggyantott, hozzáadott zsír nélkül",133,13.1,8.9,0.3
03A10109,"Tojás, csirke, egész, buggyantott, zsír további meghatározása nélkül",166,12.5,12.9,0.3
03A10124,"Tojás, csirke, egészben, sütve, hozzáadott zsír nélkül",145,14.3,9.7,0.3
03A10095,"Tojás, csirke, egész, sült, vaj vagy tejtermék keverék",178,13.6,13.7,0.3
03A10090,"Tojás, csirke, egész, rántott, margarinos kenhető",168,13.6,12.6,0.3
03A10088,"Tojás, csirke, egész, sült, olaj, további meghatározása nélkül",188,13.6,14.9,0.3
03A10089,"Tojás, csirke, egész, sült, zsír, további meghatározása nélkül",183,13.6,14.3,0.3
03A10111,"Tojás, csirke, egész, főtt, hozzáadott zsír nélkül",129,13,8.4,0.4
03A10137,"Tojás egészben, tartósítva, főzve",200,14.4,15.5,1
03A10080,"Csak tojás, csirke, fehér (albumin), nyersen",47,11.2,0,0.4
03A10081,"Tojás, csirke, csak fehér (albumin), keményre főtt",49,11.6,0,0.4
03A10134,"Tojás, csirke, csak fehér (albumin), sült, hozzáadott zsír nélkül",53,12.7,0,0.5
03A10120,"Tojás, csirke, csak fehér (albumin), sült, zsír további meghatározása nélkül",95,12.1,5,0.4
03A10082,"Tojás, csirke, sárgája, nyersen",313,15.6,28.2,0.2
03A10083,"Tojás, csirke, sárgája, keményre főtt",347,16.1,31.7,0.2
03A10123,"Tojás, csirke, sárgája, rántva, hozzáadott zsír nélkül",356,17.7,32,0.2
03A10118,"Tojás, csirke, sárgája, rántott, zsiradék további meghatározása nélkül",382,16.9,35.4,0.2
03A10113,"Tojás, csirke, sárgája, rántotta, tehéntejjel, hozzáadott zsír nélkül",266,13.5,23,2
03A10135,"Tojás, csirke, sárgája, rántotta, tehéntejjel, zsírral, további meghatározás nélkül",277,12.9,24.5,2
03A10084,"Tojás, kacsa, egészben, nyersen",177,12.8,13.8,0.9
03A10087,"Tojás, kacsa, egészben, főtt",171,12.3,13.2,0.9
03A10133,"Tojás, kacsa, egész, sült, zsír, további meghatározása nélkül",235,13.9,19.8,1
03A10115,"Tojás, kacsa, rántotta, tehéntejjel, hozzáadott zsír nélkül",156,11.1,11.4,2.6
03A10116,"Tojás, kacsa, rántotta, tehéntejjel és -zsírral, további meghatározása nélkül",173,10.8,13.4,2.6
03A10138,"Tojás, emu, egészben, nyersen",167,13.2,12.7,0.3
03A10139,"Tojás, emu, rántotta, tehéntejjel, hozzáadott zsír nélkül",134,9.9,9.3,2.7
03A10085,"Tojás, fürj, egészben, nyersen",153,13,11.1,0.4
03A10131,"Tojás, fürj, egészben, sütve, zsírban nem definiálva",212,14.1,17.3,0.4
03A10125,"Tojás, csirke, egészben, szalonnával sütve, hozzáadott zsírral vagy anélkül",232,15.7,18.8,0.4
03A10128,"Tojás, csirke, egészben, sajttal és/vagy zöldségekkel sütve, hozzáadott zsírral vagy anélkül",183,13.2,14,1.1
03A10126,"Tojás, csirke, egészben, szalonnával buggyantott, hozzáadott zsírral vagy anélkül",175,21.2,9.8,0.6
03A10129,"Tojás, csirke, egészben, sajttal és/vagy zöldségekkel buggyantott, hozzáadott zsírral vagy anélkül",162,13,11.7,1.2
03A10099,"Tojás, csirke, rántotta, tehéntejjel, hozzáadott zsír nélkül",117,10.9,7.3,2.2
03B10079,"Tojás, csirke, rántott, tehéntejjel, vajjal vagy tejes keverékkel főzve",142,10.9,10.2,1.9
03A10106,"Tojás, csirke, rántott, tehéntejjel, margarinos kenéssel főzve",130,10.6,8.9,2.1
03A10100,"Tojás, csirke, rántott, tehéntejjel, olajban főzve, további meghatározása nélkül",140,10.6,10.1,2.1
03A10102,"Tojás, csirke, rántotta, tehéntejjel, zsírral főzve, nem definiálva",138,10.6,9.8,2.1
03B10129,"Tojás, csirke, rántott vagy omlett, szalonnával, zsiradék nélkül főzve",155,12.8,10.9,1.5
03B10155,"Tojás, csirke, rántott vagy omlett, szalonnával, zsír hozzáadásával főzve",171,12.5,12.9,1.5
03B10102,"Tojás, csirke, rántott vagy omlett, szalonnával és sajttal, hozzáadott zsír nélkül főzve",170,13.7,12.3,1.4
03B10151,"Tojás, csirke, rántotta vagy omlett, szalonnával és sajttal, hozzáadott zsírral főzve",185,13.4,14.1,1.4
03B10104,"Tojás, csirke, rántotta vagy omlett, szalonnával, sajttal és zöldségekkel, hozzáadott zsír nélkül főzve",149,12.3,10.2,1.9
03B10136,"Tojás, csirke, rántotta vagy omlett, szalonnával, sajttal és zöldségekkel, hozzáadott zsírral főzve",164,12.1,12.1,1.9
03B10126,"Tojás, csirke, rántotta vagy omlett, szalonnával és zöldségekkel, hozzáadott zsír nélkül főzve",132,11.4,8.8,2
03B10154,"Tojás, csirke, rántotta vagy omlett, szalonnával és zöldségekkel, hozzáadott zsírral főzve",149,11.1,10.8,2
03B10181,"Tojás, csirke, rántotta vagy omlett, konzerv spagettivel, hozzáadott zsír nélkül főzve",104,9,5.5,4.7
03B10096,"Tojás, csirke, rántotta vagy omlett, sajttal, zsiradék nélkül főzve",141,12.6,9.4,1.7
03A10107,"Tojás, csirke, rántott vagy omlett, sajttal, zsír hozzáadásával főzve",163,12.4,11.9,1.6
03B10111,"Tojás, csirke, rántotta vagy omlett, sajttal, csirkével és zöldségekkel, hozzáadott zsír nélkül főzve",137,13.3,8.4,1.9
03B10106,"Tojás, csirke, rántotta vagy omlett, sajttal és lazaccal vagy tonhalral, hozzáadott zsír nélkül főzve",147,14.8,9.2,1.4
03B10143,"Tojás, csirke, rántotta vagy omlett, sajttal és zöldségekkel, hozzáadott zsír nélkül főzve",126,10.9,8,2.4
03B10110,"Tojás, csirke, rántotta vagy omlett, sajttal és zöldségekkel, hozzáadott zsírral főzve",142,10.7,10,2.4
03B10149,"Tojás, csirke, rántotta vagy omlett, csirkehússal és zöldségekkel, hozzáadott zsírral főzve",136,12.1,8.9,1.9
03A10103,"Tojás, csirke, rántotta vagy omlett, fűszernövényekkel, hozzáadott zsír nélkül főzve",120,11.2,7.6,1.8
03B10087,"Tojás, csirke, rántott vagy omlett, fűszernövényekkel, zsír hozzáadásával főzve",140,11,10,1.7
03B10175,"Tojás, csirke, rántotta vagy omlett, hússal és zöldségekkel, hozzáadott zsírral főzve",137,12.2,9,1.9
03B10153,"Tojás, csirke, rántotta vagy omlett, lazaccal vagy tonhallal, hozzáadott zsír nélkül főzve",132,13.8,7.9,1.5
03B10170,"Tojás, csirke, rántotta vagy omlett, lazaccal vagy tonhalral és zöldségekkel, hozzáadott zsír nélkül főzve",121,11.9,7.3,2
03B10156,"Tojás, csirke, rántotta vagy omlett, lazaccal vagy tonhalral és zöldségekkel, hozzáadott zsírral főzve",139,11.7,9.4,1.9
03B10115,"Tojás, csirke, rántotta vagy omlett, zöldségekkel, zsírral, további meghatározása nélkül",125,9.6,8.5,2.5
03B10171,"Tojás, csirke, rántotta vagy omlett, zöldségekkel, hozzáadott zsír nélkül főzve",108,9.9,6.4,2.5
03B10092,"Benedektojás, buggyantott csirke tojás, szalonnával vagy sonkával és hollandi szósszal",328,14.1,30.3,0.4
03B10179,"Benedektojás, buggyantott csirke tojás, szalonna vagy sonka és hollandi szósz, kenyérrel vagy angol muffinnal",248,11.2,17.7,10.5
03B10135,"Benedektojás, buggyantott csirke tojás, szalonnával vagy sonkával, spenóttal és hollandi szósszal",250,11.3,22.5,0.5
03B10094,"Benedektojás, buggyantott csirke tojás, füstölt lazac, spenót és hollandi szósszal",239,9,22.4,0.4
03B10180,"Benedektojás, buggyantott csirke tojás, füstölt lazac, spenót és hollandi szósszal, kenyérrel vagy angol muffinnal",239,9.5,17.2,11.1
03B10080,"Omlett, csirke tojás, hozzáadott zsír nélkül",129,12.7,8.6,0.4
03B10083,"Omlett, csirke tojás, vajjal vagy tejes keverékkel főzve",184,11.8,15.2,0.4
03B10169,"Omlett, csirke tojás, margarinos kenéssel főzve",168,11.8,13.4,0.4
03B10082,"Omlett, tyúktojás, olajjal főtt, további meghatározása nélkül",199,11.7,17,0.4
03B10084,"Omlett, tyúktojás, zsírral főtt, további meghatározása nélkül",180,11.8,14.8,0.3
03A20005,"Omlett, sárgájamentes tojáskeverékből, sült, vajas",171,10.6,12.8,3.9
06D10506,"Alma, bonza, hámozatlan, nyers",58,0.3,0.3,12
06D10500,"Alma, szárítva",294,1.3,0.3,68
06D10505,"Alma, fuji, hámozatlan, nyers",59,0.3,0.3,12.5
06D10502,"Alma, arany finom, hámozatlan, nyers",48,0.3,0,10.8
06D10503,"Alma, nagyi-kovács, hámozatlan, nyers",48,0.3,0,10.8
06D10522,"Alma, granny-smith, hámozatlan, sült, hozzáadott zsír nélkül",52,0.4,0.2,10.3
06D10504,"Alma, jonathon, hámozatlan, nyers",54,0.3,0,12.3
06D10507,"Alma, rózsaszín hölgy, hámozatlan, nyers",59,0.3,0.4,12.4
06D10501,"Alma, piros finom, hámozatlan, nyers",59,0.3,0,13.8
06D10530,"Alma, királyi gála, hámozatlan, nyers",53,0.4,0,12.1
06D10537,"Alma, zöldhéjú, hámozott, nyers",54,0.3,0,12.3
06D10509,"Alma, zöld héjú, hámozatlan, nyers",48,0.3,0,10.8
06D10536,"Alma, vörös héjú, hámozott, nyers",62,0.3,0.2,14
06D10508,"Alma, vörös bőrű, hámozatlan, nyers",58,0.3,0.2,12.8
06D10538,"Alma, hámozott, nyers, tovább nem definiálva",61,0.3,0.2,13.7
06E10102,"Alma, hámozott, párolt, cukorral édesítve, hozzáadott zsír nélkül",73,0.2,0.1,17.7
06D10533,"Alma, hámozatlan, nyers, tovább nem definiálva",57,0.3,0.2,12.5
06E10099,"Alma, hámozatlan, párolt, hozzáadott cukor, zsír nélkül",71,0.2,0.1,16.9
06D10559,"Alma, nyers, nincs tovább definiálva",57,0.3,0.2,12.7
06D10541,"Alma, sült, hozzáadott zsír nélkül",62,0.3,0,14.1
06D10560,"Alma, konzerv vagy püré",57,0.3,0.2,12.7
06D10565,"Alma, karamellyal bevont",90,0.3,0,22.2
06C10203,"Sárgabarack, nyersen",41,0.8,0.1,7
06C10228,"Sárgabarack, szárítva",212,4.3,0.2,44.4
06C10220,"Sárgabarack, körtelében befőtt",46,0.8,0,9.6
06C10205,"Sárgabarack, körtelében befőtt, lecsepegtetve",47,1,0,8.9
06C10222,"Sárgabarack, világos szirupban befőtt",50,0.7,0,10.9
06C10206,"Sárgabarack, világos szirupban befőtt, lecsepegtetve",51,1,0,10.2
06C10221,"Sárgabarack, szirupban befőtt",61,0.7,0,13.9
06C10207,"Sárgabarack, szirupban befőtt, lecsepegtetve",62,0.9,0,13.2
06C10219,"Sárgabarack, intenzíven édesített folyadékban befőtt",26,0.5,0,5
06C10204,"Sárgabarack, intenzíven édesített folyadékban befőtt, lecsepegtetve",28,0.8,0,4.6
06C20041,"Sárgabarack, körtelében befőtt, csak gyümölcslé",45,0.5,0,10.5
06C20043,"Sárgabarack, világos szirupban konzerv, csak szirup",49,0.3,0,11.8
06C20042,"Sárgabarack, szirupban konzerv, csak szirup",60,0.4,0,14.8
06C20040,"Sárgabarack, intenzíven édesített folyadékban befőtt, csak folyékony",24,0.2,0,5.6
06E10156,"Sárgabarack, párolt, cukorral édesítve, hozzáadott zsír nélkül",83,0.8,0.1,18.3
06D10493,"Babaco, hámozott, nyers",21,1.3,0.1,3.1
06D10517,"Banán, cavendish, hámozott, nyers",92,1.4,0.3,19.6
06D10518,"Banán, hölgy ujj vagy cukor, hámozott, nyersen",113,1.5,0.1,25
06D10564,"Banán, főtt",123,1.4,3.3,20.5
06D10549,Banán chip,519,2.3,33.6,50.7
06A10110,"Szeder, nyersen",50,1.4,0.3,7.5
06A10116,"Blackberry, fagyasztva vásárolt",50,1.4,0.3,7.5
06A10108,"Áfonya, nyersen",52,0.6,0.1,11.3
06A10115,"Áfonya, fagyasztva vásárolt",54,0.6,0.1,11.6
06A10113,"Áfonya, szirupban konzerv",72,0.4,0,17.2
06A10106,"Áfonya, szirupban befőtt, lecsepegtetve",77,0.8,0.1,16.9
06A20015,"Áfonya, szirupban konzerv, csak szirup",68,0.1,0,17.4
06C10202,"Cseresznye, nyersen",60,0.8,0.2,12.9
06C10218,"Cseresznye, fekete, szirupos konzerv",71,0.7,0.1,17
06C10201,"Cseresznye, fekete, szirupos konzerv, lecsepegtetve",74,0.9,0.1,17
06C20039,"Cseresznye, fekete, szirupos konzerv, csak szirup",69,0.5,0,17.1
06C10238,"Cseresznye, szárítva",272,3.5,0.9,58.6
12B10081,"Cseresznye, glace vagy maraschino",258,0.4,0,66.5
06A10124,"Áfonya, nyersen",32,0.4,0.1,4
06A10107,"Áfonya, szárítva, édesítve",272,0.1,1.4,65
06B10097,"Cumquat (kumquat), nyers",64,1.9,0.9,9.4
06D10499,"Ribizli, szárítva",279,2.8,0.5,65.1
06D10496,"Pudingalma, afrikai büszkeség, hámozott, nyers",78,1.4,0.6,15.8
06C10211,"Datolya, szárítva",290,2,0.2,67.2
06D10570,"Feijoa, nyersen",43,0.7,0.3,8
06D10471,"Füge, szárított",259,3.6,0.7,54.5
06D10470,"Füge, friss, hámozott vagy hámozatlan, nyersen",47,1.4,0.3,8.1
06D10572,"Füge, friss, hámozott vagy hámozatlan, sütve",54,1.6,0.3,9.3
06E10137,"Gyümölcssaláta, alma, banán és bogyók, házilag",76,0.8,0.2,16.7
06E10106,"Gyümölcssaláta, alma, banán és mangó, házilag",84,0.9,0.2,19
06E10109,"Gyümölcssaláta, alma, banán és dinnye, házilag",73,0.7,0.2,16.5
06E10114,"Gyümölcssaláta, alma, banán és narancs, házilag",79,0.9,0.2,17.5
06E10110,"Gyümölcssaláta, alma, banán és csonthéjas gyümölcs, házilag",79,0.8,0.2,17.5
06E10107,"Gyümölcssaláta, alma, banán, bogyók és egyéb gyümölcsök, házilag",69,0.8,0.2,15
06E10105,"Gyümölcssaláta, alma, banán, kivi és egyéb gyümölcs, házilag",82,1,0.2,17.4
06E10112,"Gyümölcssaláta, alma, banán, csonthéjas gyümölcs és egyéb házi készítésű gyümölcs",76,1,0.2,16.2
06E10116,"Gyümölcssaláta, alma, bogyók és narancs, házilag",60,0.7,0.1,13.1
06E10118,"Gyümölcssaláta, alma, dinnye és narancs, házilag",57,0.6,0.1,12.8
06E10151,"Gyümölcssaláta, alma, dinnye és csonthéjas gyümölcs, házilag",57,0.5,0.1,12.8
06E10154,"Gyümölcssaláta, banán, bogyós gyümölcsök, dinnye és egyéb gyümölcs, házilag",64,0.8,0.2,13.9
06E10125,"Gyümölcssaláta, banán, bogyók és csonthéjas gyümölcs, házilag",65,0.8,0.2,14.3
06E10123,"Gyümölcssaláta, banán, bogyós gyümölcsök, mangó és egyéb gyümölcs, házilag",72,1,0.2,15.7
06E10124,"Gyümölcssaláta, banán, kivi és dinnye, házilag",71,0.9,0.2,15.4
06E10141,"Gyümölcssaláta, banán, dinnye és ananász, házilag",69,0.8,0.2,15.2
06E10139,"Gyümölcssaláta, bogyós gyümölcsök és ananász, házilag",54,0.7,0.2,11.4
06E10143,"Gyümölcssaláta, bogyók, cseresznye, görögdinnye vagy más piros gyümölcs, házilag",55,0.6,0.2,12.2
06E10129,"Gyümölcssaláta, bogyós gyümölcsök, mangó, csonthéjas gyümölcs és egyéb gyümölcs, házilag",60,0.8,0.2,13
06E10142,"Gyümölcssaláta, szőlő és dinnye, házilag",63,0.5,0.1,14.5
06E10132,"Gyümölcssaláta, kivi, dinnye és narancs, házilag",56,0.8,0.2,11.7
06E10155,"Gyümölcssaláta, dinnye, ananász és csonthéjas gyümölcs, házilag",53,0.6,0.2,11.5
06E10135,"Gyümölcssaláta, friss, trópusi stílusú, reklám",64,0.8,0.2,13.8
06E10138,"Gyümölcssaláta, friss, trópusi stílusú (banán, mangó, papaya és egyéb gyümölcsök), házi készítésű",81,1,0.2,17.7
06E10150,"Gyümölcssaláta, trópusi, konzerv, lecsepegtetett vagy lecsepegve",51,0.8,0.1,10.8
06E10153,"Gyümölcssaláta, friss gyümölcs és maraschino cseresznye, házi vagy kereskedelmi",77,0.7,0.1,17.4
06E10152,"Gyümölcssaláta, friss és szárított gyümölcs, házi vagy kereskedelmi",117,1.3,0.3,26.3
06E10092,"Gyümölcssaláta, kemény szirupban konzerv",82,0.5,0.1,19.5
06E10087,"Gyümölcssaláta, kemény szirupban befőtt, lecsepegtetve",84,0.6,0.2,19
06E20017,"Gyümölcssaláta, kemény szirupban konzerv, csak szirup",80,0.2,0,20.3
06E10094,"Gyümölcssaláta, körtelében befőtt",45,0.6,0.1,9.8
06E10089,"Gyümölcssaláta, körtelében befőtt, lecsepegtetve",46,0.8,0.1,9.4
06E20019,"Gyümölcssaláta, körtelében befőtt, csak gyümölcslé",43,0.4,0,10.4
06E10095,"Gyümölcssaláta, ananászlében befőtt",51,0.7,0.1,11
06E10090,"Gyümölcssaláta, ananászlében befőtt, lecsepegtetve",53,0.9,0.2,10.8
06E20020,"Gyümölcssaláta, ananászlében befőtt, csak gyümölcslé",48,0.4,0,11.5
06E10093,"Gyümölcssaláta, szirupban konzerv",51,0.4,0.1,11.9
06E10088,"Gyümölcssaláta, szirupban befőtt, lecsepegtetve",52,0.6,0.1,11.5
06E20018,"Gyümölcssaláta, szirupban befőtt, csak szirupos",49,0.2,0,12.3
06E10103,"Gyümölcssaláta, konzerv, tovább nem definiálva",60,0.6,0.1,13.5
06E10096,"Gyümölcssaláta, kereskedelmi, friss",36,0.5,0.2,7.3
06E10136,"Gyümölcssaláta, házi, friss, nem definiálva",67,0.7,0.2,14.8
06D10568,"Gyümölcs, friss, tovább nem definiálva",59,0.8,0.2,12.4
06E10158,"Gyümölcs, püré vagy pörkölt, további meghatározása nélkül",89,0.8,0.7,18.8
13A12593,"Gyümölcs, kerti saláta receptekhez",59,0.8,0.2,12.3
06D10561,"Goji bogyó, szárítva",296,12.2,2.2,49.1
06D10472,"Szőlő, fekete muskotály, nyers",83,1.1,0.1,18.8
06D10475,"Szőlő, fekete szultán, nyers",66,1.2,0.1,14
06D10473,"Szőlő, cornichon, nyers",61,1.3,0.1,12.7
06D10477,"Szőlő, vörös földgömb, nyersen",77,0.9,0.2,16.3
06D10476,"Szőlő, thompson mag nélküli vagy szultán, nyersen",66,0.6,0.1,15
06D10474,"Szőlő, waltham kereszt, nyersen",67,0.8,0.1,14.4
06D10540,"Szőlő, nyers, tovább nem definiálva",70,0.7,0.1,15.5
06B10079,"Grapefruit, hámozott, nyersen",30,0.9,0.2,4.8
06D10487,"Guava, hawaii, nyers",34,0.7,0.5,3.5
06D10490,"Jackfruit, hámozott, nyersen",83,2.2,0.3,16.7
06D10495,"Kiwi, zöld (szénaszerű), hámozott, nyers",52,1.2,0.2,9
06D10553,"Kiwi, zöld (szénaszerű), hámozatlan, nyers",52,1.2,0.2,8.7
06D10531,"Kiwi, arany, hámozott vagy hámozatlan, nyersen",58,1.2,0.5,11.1
06B10091,"Citromhéj, nyersen",29,1.5,0.3,0
06B10080,"Citrom, hámozott, nyers",27,0.6,0.2,1.8
06E10159,"Citrom, tartósítva",22,0.6,0.2,1.2
06B10084,"Lime, hámozott, nyers",29,0.8,0.2,1.2
06D10481,"Náska, hámozott, nyers",29,1,0.2,4.9
06D10482,"Licsi, hámozott, nyers",71,1.1,0.1,16.2
06D10569,"Licsi, hámozott, konzerv",68,0.6,0,16.4
06B10081,"Mandarin, hámozott, nyers",39,0.8,0.2,7.8
06B10083,"Tangelo, hámozott, nyers",41,0.6,0.1,7.8
06B10082,"Mandarin vagy tangor, hámozott, nyersen",43,1,0.2,8.1
06B10092,"Mandarin, szirupban befőtt",58,0.4,0.1,13.5
06B10089,"Mandarin, szirupban befőtt, lecsepegtetve",61,0.5,0.2,13.8
06B20005,"Mandarin, szirupban konzerv, csak szirup",53,0.2,0,13.2
06B10096,"Mandarin, természetes lében befőtt",53,0.5,0.1,12.3
06D10478,"Mangó, hámozott, nyers",60,1,0.2,12.6
06D10534,"Mangó, pépesítve, konzerv",65,1,0.2,14
06D10488,"Dinnye, mézharmat, fehér héjú, hámozott, nyersen",36,0.7,0.3,7.1
06D10489,"Dinnye, mézharmat, sárga héjú, hámozott, nyersen",26,0.8,0.3,4.4
06D10532,"Dinnye, mézharmat, bőr tovább nem definiálva, nyersen hámozott",31,0.8,0.3,5.8
06D10497,"Dinnye, szikladinnye (dinnye), hámozott, nyersen",24,0.5,0.1,4.7
06D10498,"Dinnye, görögdinnye, hámozott, nyersen",24,0.4,0.2,5
06D10555,"Dinnye, hámozott, nyers, tovább nem definiálva",24,0.4,0.2,4.9
06D10566,"Vegyes bogyós, főtt",48,0.7,0.1,9.9
06A10119,"Vegyes bogyó, szárítva",207,4.6,1,35.3
06A10122,"Vegyes bogyó, püré",81,0.9,0.1,17.5
06A10118,"Vegyes bogyós, nyersen, tovább nem definiálva",33,0.7,0.2,5.6
06E10091,Vegyes aszalt gyümölcs,298,2,0.9,70.2
06E10133,"Vegyes aszalt gyümölcs, müzli receptekhez való felhasználásra",276,3,0.5,62.9
06E10134,"Vegyes aszalt gyümölcs, müzliszelet receptjeihez",260,3.3,0.6,58
06D10542,"Vegyes gyümölcs, körte és őszibarack, körtelében befőtt, lecsepegve vagy lecsepegve",45,0.5,0,10
06E10144,"Vegyes gyümölcstál, tovább nem definiálva",49,0.8,0.2,10
06A10102,"Eperfa, nyersen",33,2.2,0.2,4.3
06C10235,"Nektarin, sárga, hámozott, nyers",44,1.2,0.1,8.3
06C10209,"Nektarin, sárga, hámozatlan, nyers",43,1.2,0.1,8
06C10229,"Nektarin, fehér, hámozott vagy hámozatlan, nyers",43,1.2,0.1,8
06E10157,"Nektarin, párolt, cukorral édesített, hozzáadott zsír nélkül",86,1.1,0.1,19.4
06B10090,"Narancs, hámozott, nyers, tovább nem definiálva",43,1,0.1,8
06E10146,"Narancs, hámozott, párolt, hozzáadott zsír nélkül",47,1.1,0.1,9
06B10095,"Narancs, köldök (minden fajta), hámozott, nyers",44,1,0.1,8.4
06B10088,"Narancs, valencia, hámozott, nyers",41,1,0.1,7.7
06D10479,"Passionfruit, nyersen",73,3,0.3,5.7
06D10525,"Passiógyümölcs, pép, konzerv",73,3,0.3,5.7
06D10480,"Mancs (papaya), narancshús, hámozott, nyers",34,0.4,0.1,6.9
06C10231,"Őszibarack, sárga, hámozott, nyers",47,1,0.1,9.2
06C10212,"Őszibarack, sárga, hámozatlan, nyers",40,0.8,0.1,7.8
06C10232,"Őszibarack, fehér, hámozott, nyers",46,1.1,0.1,8.8
06C10230,"Őszibarack, fehér, hámozatlan, nyers",38,0.9,0.1,7.1
06C10233,"Őszibarack, hámozott, nyers, tovább nem definiálva",47,1,0.1,9.1
06C10234,"Őszibarack, hámozatlan, nyers, tovább nem definiálva",39,0.9,0.1,7.6
06E10149,"Őszibarack, párolt, cukorral édesítve, hozzáadott zsír nélkül",85,0.9,0.1,19.5
06C10227,"Őszibarack, körtelében befőtt",44,0.6,0,9.5
06C10216,"Őszibarack, körtelében befőtt, lecsepegtetve",46,0.8,0.1,9.4
06C10226,"Őszibarack, könnyű szirupban befőtt",55,0.6,0,12.6
06C10215,"Őszibarack, világos szirupban befőtt, lecsepegtetve",55,0.8,0,11.8
06C10225,"Őszibarack, szirupban befőtt",55,0.6,0,12.4
06C10214,"Őszibarack, szirupban befőtt, lecsepegtetve",54,0.7,0,11.8
06C10223,"Őszibarack, intenzíven édesített folyadékban befőtt",27,0.5,0,5.6
06C10208,"Őszibarack, intenzíven édesített folyadékban befőtt, lecsepegtetve",29,0.7,0,5.5
06C20048,"Őszibarack, körtelében befőtt, csak gyümölcslé",42,0.4,0,9.6
06C20047,"Őszibarack, könnyű szirupban konzerv, csak szirup",56,0.3,0,13.7
06C20046,"Őszibarack, szirupban konzerv, csak szirup",55,0.3,0,13.5
06C20044,"Őszibarack, intenzíven édesített folyadékban befőtt, csak folyékony",24,0.2,0,5.7
06C10236,"Őszibarack, konzerv, tovább nem definiálva",46,0.7,0,9.8
06D10545,"Körte, zöld, hámozott, nyers",59,0.3,0,13.1
06D10543,"Körte, zöld, hámozatlan, nyers",59,0.3,0,13
06D10544,"Körte, barna, hámozott, nyers",64,0.3,0,14.6
06D10510,"Körte, barna, hámozatlan, nyers",63,0.3,0,14.3
06D10511,"Körte, pakli nyers, hámozatlan, nyers",57,0.3,0,13.1
06D10512,"Körte, William Bartlett, hámozatlan, nyers",54,0.3,0,11.8
06D10546,"Körte, hámozott, nyers, tovább nem definiálva",59,0.3,0,13.3
06D10513,"Körte, hámozatlan, nyers, tovább nem definiálva",59,0.3,0,13.2
06D10547,"Körte, nyersen, tovább nem definiálva",59,0.3,0,13.2
06D10529,"Körte, körtelében befőtt",46,0.5,0,10.6
06D10520,"Körte, körtelében befőtt, lecsepegtetve",48,0.6,0,10.3
06D10527,"Körte, könnyű szirupban befőtt",63,0.3,0,14.9
06D10515,"Körte, világos szirupban befőtt, lecsepegtetve",63,0.4,0,14.2
06D10526,"Körte, szirupban befőtt",66,0.4,0,15.8
06D10514,"Körte, szirupban befőtt, lecsepegtetve",67,0.6,0,15.3
06D10528,"Körte, intenzíven édesített folyadékban befőtt",29,0.3,0,6.4
06D10516,"Körte, intenzíven édesített folyadékban befőtt, lecsepegtetve",30,0.3,0,6.3
06D20033,"Körte, körtelében befőtt, csak gyümölcslé",44,0.2,0,11
06D20032,"Körte, világos szirupban konzerv, csak szirup",62,0.2,0,15.8
06D20031,"Körte, cukorszirupban befőtt, csak szirup",65,0.2,0,16.5
06D20030,"Körte, intenzíven édesített folyadékban konzerv, csak folyékony",27,0.2,0,6.5
06D10548,"Körte, konzerv, tovább nem definiálva",52,0.4,0,11.7
06E10104,"Körte, párolt, cukorral édesítve, hozzáadott zsír nélkül",98,0.3,0,23.6
06D10521,"Körte, nashi, hámozott vagy hámozatlan, nyersen",50,0.4,0.1,11.1
06D10485,"Pepino, hámozott, nyers",24,0.6,0.1,4.8
